gvkey,date,year,quarter,transcriptid,sentence,label,semantic_score,source_method
018624,2021-08-17,2021,3,2380028.0,"While Remitra is a key component of our overall supply chain strategy, it is managed within our Performance Services segment to enhance connectivity with our broader suite of AI-enabled technology and consulting capabilities.",adoption,0.21180533,bert_classifier_chatgpt_annotations
018624,2021-08-17,2021,3,2380028.0,We launched a new brand for our comprehensive technology and consulting services platform last week called PINC AI.,adoption,0.2542039,bert_classifier_chatgpt_annotations
018624,2021-08-17,2021,3,2380028.0,"Our Performance Services segment now consists of 3 sub-brands: PINC AI, Remitra and Contigo Health.",adoption,0.14188278,bert_classifier_chatgpt_annotations
018624,2021-08-17,2021,3,2380028.0,"This realignment better reflects our current product offerings and strategy to expand and incorporate artificial intelligence, including machine learning and natural language processing throughout our portfolio.",adoption,0.36486655,bert_classifier_chatgpt_annotations
018624,2021-08-17,2021,3,2380028.0,"Today, PINC AI enables more than 300,000 physicians to deliver high-quality care while safely reducing waste and other inefficiencies through its robust data set, which includes visibility to more than 45% of U.S. hospital discharges; a technology and services platform; and a large network of providers, we believe PINC AI can scale to advance collaborative, patient-centric innovation and help drive our growth in adjacent markets in the coming years.",adoption,0.24870043,bert_classifier_chatgpt_annotations
018624,2021-08-17,2021,3,2380028.0,"In fiscal 2021, we expanded our capabilities to include new data sources, natural language processing, solutions for improved clinical trial recruitment and expanded member partnerships.",adoption,0.25128812,bert_classifier_chatgpt_annotations
018624,2021-08-17,2021,3,2380028.0,"Using AI-powered analytics technology, Lumen helps our customers identify and implement inclusive supplier sourcing strategies; efficiently increases spend with diverse suppliers; meet their broader diversity, equity and inclusion goals; and importantly, support local economies by choosing local, qualified and diverse suppliers for their third-party service needs.",adoption,0.26632792,bert_classifier_chatgpt_annotations
018624,2021-08-17,2021,3,2380028.0,"Our evolution to a full-service performance improvement company will be powered by our engaged member network, our broad data assets and the continued advancement and innovation of our AI-based technology to provide deeper and more actionable insights for our stakeholders.",adoption,0.32804206,bert_classifier_chatgpt_annotations
018624,2021-08-17,2021,3,2380028.0,"Our investment in capital expenditures is primarily focused on further AI enabling our technology capabilities for our growth initiatives, including clinical decision support, Contigo Health and Remitra.",irrelevant,0.2516411,bert_classifier_chatgpt_annotations
018624,2021-08-17,2021,3,2380028.0,"So I guess, my first question is on PINC AI.",irrelevant,0.3049477,bert_classifier_chatgpt_annotations
018624,2021-08-17,2021,3,2380028.0,I'm wondering if you can talk a little bit more about the rationale of the branding of this Performance Services product into PINC AI.,adoption,0.18131472,bert_classifier_chatgpt_annotations
018624,2021-08-17,2021,3,2380028.0,"First of all, let me just step back and say that the whole focus of PINC AI was really to realign our Performance Services, technology and consulting offerings.",irrelevant,0.24997394,bert_classifier_chatgpt_annotations
018624,2021-08-17,2021,3,2380028.0,"We believe that the PINC AI model supports the consolidated commercial model for Performance Services business, which enables us to more efficiently be perceived as a one-stop shop to help our health care systems drive performance improvement and also to support their focus on innovating and driving innovative models in health care.",adoption,0.3249183,bert_classifier_chatgpt_annotations
018624,2021-08-17,2021,3,2380028.0,"We also believe the PINC AI focus is really sort of that underpinning using our data and our technology that helps us sort of think about diversifying our revenue streams into adjacent markets, which includes working more closely with payers to automate administrative tests like prior authorization, those kinds of things.",irrelevant,0.2700778,bert_classifier_chatgpt_annotations
018624,2021-08-17,2021,3,2380028.0,"So we can talk about the various businesses that Craig mentioned, our growth businesses like Remitra and Contigo and those, but we can say powered by PINC AI.",irrelevant,0.14240603,bert_classifier_chatgpt_annotations
018624,2021-08-17,2021,3,2380028.0,"First off, I was hoping you'd tell us more about the end markets for PINC AI.",irrelevant,0.21674205,bert_classifier_chatgpt_annotations
018624,2021-08-17,2021,3,2380028.0,"I think Contigo Health, if we could just start there, we think that, obviously, the whole PINC AI capability that technology enablement, the ability to truly write potential protocols into the workflow really is going to differentiate the way that we think that centers of excellence will continue to expand.",hype,0.29965115,bert_classifier_chatgpt_annotations
232196,2021-02-26,2021,1,2294230.0,"I mean, again, Microsoft has very strong capabilities on the technical front, I mean, in the areas of artificial intelligence, machine learning and transversal technologies that we can use for the travel vertical as they have been using that for other verticals.",risk,0.14604726,bert_classifier_chatgpt_annotations
015706,2021-02-25,2021,1,2224426.0,"And we made further enhancements this quarter, integrating AI into media.",innovation,0.3050921,bert_classifier_chatgpt_annotations
015420,2021-03-02,2021,1,2228907.0,Our multiyear visual AI investment is the major factor in the accelerated business momentum we are reporting.,innovation,0.23037949,bert_classifier_chatgpt_annotations
015420,2021-03-02,2021,1,2228907.0,"And as I look into fiscal year '22, my goal is to maintain a high level of execution and leverage our leadership position with our differentiated and proprietary visual AI silicon.",innovation,0.24592325,bert_classifier_chatgpt_annotations
015420,2021-03-02,2021,1,2228907.0,"Ambarella's highly focused video and image processing R&D investment crossed over a cumulative $1 billion in Q4, with almost half of this amount directed to our proprietary AI technology development.",innovation,0.21723253,bert_classifier_chatgpt_annotations
015420,2021-03-02,2021,1,2228907.0,"I am extremely proud of our new product execution, as demonstrated by the introduction of our flagship CV5, the first in the family of 5-nanometer AI vision processors.",innovation,0.27184358,bert_classifier_chatgpt_annotations
015420,2021-03-02,2021,1,2228907.0,"We remain confident the video AI market is still in its early stages, and we continue to expect CV to be at least 25% of total revenue for the year, with the video processor business posting moderate growth.",innovation,0.21493809,bert_classifier_chatgpt_annotations
015420,2021-03-02,2021,1,2228907.0,"At the beginning of the year, we introduced our CV5 and artificial intelligence AI vision processor capable of recording 8K video or 4 4K video streams.",innovation,0.35774946,bert_classifier_chatgpt_annotations
015420,2021-03-02,2021,1,2228907.0,It combines Ambarella's powerful CVflow AI engines with dual Arm A76 CPUs to provide the performance necessary for a wide range of AI-based algorithms.,hype,0.31942672,bert_classifier_chatgpt_annotations
015420,2021-03-02,2021,1,2228907.0,"Our virtual event was held over a 2-week period and included the individual live hosting of over 200 worldwide customers, spanning automotive, consumer, robotic and IoT markets; featuring over 30 technology demonstrations, with an emphasis on advanced AI applications.",adoption,0.22018394,bert_classifier_chatgpt_annotations
015420,2021-03-02,2021,1,2228907.0,Ambarella was chosen as well with only 2 initial semiconductor partners to build an ecosystem of hardware-accelerated edge AI devices with our solution targeting intelligent camera designs.,innovation,0.3125331,bert_classifier_chatgpt_annotations
015420,2021-03-02,2021,1,2228907.0,"Today, we announced that Motional, a global leader in driveless technology, has selected Ambarella's CVflow family of AI processors.",hype,0.31587815,bert_classifier_chatgpt_annotations
015420,2021-03-02,2021,1,2228907.0,"Ambarella's CVflow SoC will be part of the central processing module in Motional's driverless vehicle, providing image and computer vision processing for cameras in the sensing suite, including the front-facing cameras.",innovation,0.3300834,bert_classifier_chatgpt_annotations
015420,2021-03-02,2021,1,2228907.0,"The CVflow AI engine will enable Motional AI algorithms to perform complex computer vision tasks such as object detection, classification and image segmentation with industry-leading power efficiency.",innovation,0.45571646,bert_classifier_chatgpt_annotations
015420,2021-03-02,2021,1,2228907.0,The designs leverage Ambarella's CVflow AI processing to enable driver safety functions such as them being distracted or drowsy drivers as well as our SoC ability to process RGB-IR images.,adoption,0.3360606,bert_classifier_chatgpt_annotations
015420,2021-03-02,2021,1,2228907.0,"In the professional IP security camera market, Ambarella has continued to benefit from customers migrating from HiSilicon trial solutions and from widespread adoption of SoCs based on our CVflow AI architecture.",innovation,0.2377645,bert_classifier_chatgpt_annotations
015420,2021-03-02,2021,1,2228907.0,"Based on our CV25 CVflow SoC, it includes both a visible CMOS sensor and a ToF sensor, with CV25 performing sensor fusion and AI processing to provide high-accuracy people counting.",adoption,0.24250346,bert_classifier_chatgpt_annotations
015420,2021-03-02,2021,1,2228907.0,"In summary, we are leveraging our successful video processor heritage into the development of a highly optimized video AI family of SoCs.",innovation,0.32159635,bert_classifier_chatgpt_annotations
015420,2021-03-02,2021,1,2228907.0,"The adoption of our expanding family of video AI silicon into increasing diverse markets, including pure machine sensing, was demonstrated by the Motional announcement today.",innovation,0.22962171,bert_classifier_chatgpt_annotations
015420,2021-03-02,2021,1,2228907.0,"First of all, I think that our chip is responsible for all of the video function perceptions and including the video processing as well as neural network functions and also serve both for the front camera as well as all the other cameras surrounding the car.",innovation,0.30949685,bert_classifier_chatgpt_annotations
015420,2021-03-02,2021,1,2228907.0,"So -- and while I continue to worry about the new supply chain development in China, but I do see that because our differentiated technology, we've got a chance to get into our Chinese customer, including Dahua and several others, by using our CV chip for their AI cameras.",innovation,0.20025468,bert_classifier_chatgpt_annotations
015420,2021-03-02,2021,1,2228907.0,"Just like 10 years ago when the security camera transitioned from analog to digital, we are going to see a very similar transition from video to AI in the next couple of years.",innovation,0.30097297,bert_classifier_chatgpt_annotations
015420,2021-03-02,2021,1,2228907.0,So on the -- I appreciate the computer vision revenue amounts and the guidance.,innovation,0.32094353,bert_classifier_chatgpt_annotations
002314,2020-05-26,2020,2,2030093.0,"In May, you were awarded a rather large task order under the Alliant 2 contract vehicle to support the DoD's Joint Artificial Intelligence Center.",adoption,0.2846738,bert_classifier_chatgpt_annotations
002314,2020-05-26,2020,2,2030093.0,I think this is the largest JAIC award to date and Booz' second largest AI program just following eMAPS in 2018.,irrelevant,0.22037683,bert_classifier_chatgpt_annotations
002314,2020-05-26,2020,2,2030093.0,"And in this particular case, this is an opportunity to support the JAIC as they accelerate the deployment of artificial intelligence broadly across the DOD.",irrelevant,0.27034667,bert_classifier_chatgpt_annotations
002314,2020-05-26,2020,2,2030093.0,Artificial intelligence in general is a great example because it's both an opportunity to grow a workforce in our traditional business that scales around these new technologies and to create option value in this case with our multi program.,adoption,0.28427047,bert_classifier_chatgpt_annotations
002314,2020-05-26,2020,2,2030093.0,I guess I'm going to ask another follow-up related to AI.,irrelevant,0.44085568,bert_classifier_chatgpt_annotations
002314,2020-05-26,2020,2,2030093.0,Is there a larger COVID opportunity when it comes to AI?,irrelevant,0.2103308,bert_classifier_chatgpt_annotations
002314,2020-05-26,2020,2,2030093.0,"And in my view, artificial intelligence is going to be part and parcel of that, it's going to be a big deal.",irrelevant,0.28915232,bert_classifier_chatgpt_annotations
002314,2020-05-26,2020,2,2030093.0,"As you know, at this point, we are focused on 4 distinct initiatives inside that portfolio that are the largest and then a number of things that we're building behind that, and the 4 are Modzy, which is our artificial intelligence platform and marketplace; our directed energy efforts; recreation.gov; and our District Defend secure mobility technology.",adoption,0.18402536,bert_classifier_chatgpt_annotations
294508,2021-02-26,2021,1,2226228.0,"I mean, again, Microsoft has very strong capabilities on the technical front, I mean, in the areas of artificial intelligence, [ similarly ], and transversal technologies that we can use for the travel vertical as they have been using that for other verticals.",risk,0.15137017,bert_classifier_chatgpt_annotations
185881,2020-05-26,2020,2,1999389.0,"In May, you were awarded a rather large task order under the Alliant 2 contract vehicle to support the DOD's Joint Artificial Intelligence Center.",adoption,0.2846738,bert_classifier_chatgpt_annotations
185881,2020-05-26,2020,2,1999389.0,I think this is the largest JAIC award to date and Booz' second largest AI program just following eMAPS in 2018.,irrelevant,0.22037683,bert_classifier_chatgpt_annotations
185881,2020-05-26,2020,2,1999389.0,"And in this particular case, this is an opportunity to support the JAIC as they accelerate the deployment of artificial intelligence broadly across the DOD.",irrelevant,0.27034667,bert_classifier_chatgpt_annotations
185881,2020-05-26,2020,2,1999389.0,Artificial intelligence in general is a great example because it's both an opportunity to grow a workforce in our traditional business that scales around these new technologies and to create option value in this case with our multi program.,adoption,0.28427047,bert_classifier_chatgpt_annotations
185881,2020-05-26,2020,2,1999389.0,I guess I'm going to ask another follow-up related to AI.,irrelevant,0.44085568,bert_classifier_chatgpt_annotations
185881,2020-05-26,2020,2,1999389.0,Is there a larger COVID opportunity when it comes to AI?,irrelevant,0.2103308,bert_classifier_chatgpt_annotations
185881,2020-05-26,2020,2,1999389.0,"And in my view, artificial intelligence is going to be part and parcel of that, it's going to be a big deal.",irrelevant,0.28915232,bert_classifier_chatgpt_annotations
185881,2020-05-26,2020,2,1999389.0,"As you know, at this point, we are focused on 4 distinct initiatives inside that portfolio that are the largest and then a number of things that we're building behind that, and the 4 are Modzy, which is our artificial intelligence platform and marketplace; our directed energy efforts; recreation.gov; and our District Defend secure mobility technology.",adoption,0.18402536,bert_classifier_chatgpt_annotations
177871,2020-05-13,2020,2,1984898.0,"As an example, with our U.S. healthcare and life sciences clientele, we see a growing demand for our collaborative cloud-native AI-driven platform, vLife, as clients rapidly pivot to focus on COVID-19 treatment and vaccination research.",adoption,0.27360886,bert_classifier_chatgpt_annotations
177871,2020-05-13,2020,2,1984898.0,"vLife is comprised of a HIPAA-compliant data lake with multiple data sources, pre-built APIs and AI/ML models.",adoption,0.2368578,bert_classifier_chatgpt_annotations
177871,2020-05-13,2020,2,1984898.0,"These include spending on cloud transformation, intelligent automation, offshore development, and vendor consolidation of smaller providers.",adoption,0.25198853,bert_classifier_chatgpt_annotations
177871,2020-05-13,2020,2,1984898.0,"So as an example, when any of our clients think of digital today, in addition to the end user interface, they include the middleware layer, micro services, data lake, AI/ML, cloud infrastructures.",hype,0.24734104,bert_classifier_chatgpt_annotations
288610,2021-11-10,2021,4,2432512.0,"So roughly, we have about 60 games right now and nearly 4,000 unique AI-driven challenges.",risk,0.23266533,bert_classifier_chatgpt_annotations
288610,2021-11-10,2021,4,2432512.0,"Remember, we have said that our goal is to get to about 10,000 unique challenges, and we are the world's first challenges creation engine powered by artificial intelligence.",innovation,0.28743875,bert_classifier_chatgpt_annotations
288610,2021-11-10,2021,4,2432512.0,"We're combining 2 technologies, which is cloud streaming and AI visual analytics, to be able to do challenges and see who wins, who lose, without any code integration from the game of upper part.",adoption,0.29420787,bert_classifier_chatgpt_annotations
288610,2021-11-10,2021,4,2432512.0,"And the top 3 or 4 that we've pointed out to include social Esports, the use of AI, cloud streaming and short gaming moments.",adoption,0.15607977,bert_classifier_chatgpt_annotations
288610,2021-11-10,2021,4,2432512.0,And they are the one -- just to remind everybody that they're the one that had developed this algorithm and AI to be able to actually run on top of games and do visual analytics of games.,hype,0.27273738,bert_classifier_chatgpt_annotations
288610,2021-11-10,2021,4,2432512.0,"That's the same AI that we're using right now to be able to actually identify the games' stats, the number of coins collected, the number of moves, the number of -- the score, reading the score, and being able to stop the challenge right on time to be able to capture and decide who win.",adoption,0.31188357,bert_classifier_chatgpt_annotations
288610,2021-11-10,2021,4,2432512.0,"So Appland is focused on this, and the Rob0 team is focused on reading the stream live, analyzing the game play, doing the CMS to be able to create the challenges, make the matrix on the challenge based on what score, coins, number of moves, time-based and stopping the screen as soon as these conditions are met but only on the AI visual analytics front.",adoption,0.2634286,bert_classifier_chatgpt_annotations
180229,2020-11-05,2020,4,2131005.0,"And  we are committed to our strategy to use the tremendous flexibility of our organization to maintain [ if macro ] our position in our primary markets, while strategically investing in growth initiatives that will capitalize on coming shifts in the market toward more comprehensive solutions, predictive analytics and better use of technology.",hype,0.37381777,bert_classifier_chatgpt_annotations
178519,2021-10-28,2021,4,2416961.0,"I think the second place that we think about is how do we add and enhance robotics, AI into these overall systems to improve and enhance the efficacy of those systems.",irrelevant,0.3823142,bert_classifier_chatgpt_annotations
178519,2021-10-28,2021,4,2416961.0,"So we see that as a really robust and ongoing place to invest as we think about transforming that over time into smarter, more intuitive AI-driven opportunities to make sure we're there when the client -- we're there with the adviser when the client needs us most.",irrelevant,0.276958,bert_classifier_chatgpt_annotations
037233,2021-11-10,2021,4,2432660.0,"Within the core business, our priority areas for investment remain upgrading our lending services direct sales force with new technology enablement tools, deepening deployment of AI capabilities in risk management and collections infrastructure adding new functionality to our product lines and sharing technology capabilities with financial partners in both lending facilitation and wealth management.",risk,0.32133523,bert_classifier_chatgpt_annotations
002504,2022-02-22,2022,1,2519917.0,"During 2022, we are focusing our capability development efforts on enhanced cloud-native application development, cloud security, and AI machine learning operation.",risk,0.4329661,bert_classifier_chatgpt_annotations
002504,2022-02-22,2022,1,2519917.0,"What you can expect in the next 3 years is continued margin improvement from the savings, and by savings I mean, things like automation and AI, not just simply kind of old-fashioned labor savings, but savings because of new technologies.",innovation,0.19085687,bert_classifier_chatgpt_annotations
002504,2022-02-22,2022,1,2519917.0,"In DWS, that comes largely from automation and AI; in C&I as well.",irrelevant,0.38293827,bert_classifier_chatgpt_annotations
002504,2022-02-22,2022,1,2519917.0,"But I would say in the real areas of revenue growth of C&I and DWS, we're using AI and automation to really take away some of that direct link between cost of labor and revenue.",irrelevant,0.317431,bert_classifier_chatgpt_annotations
002504,2022-02-22,2022,1,2519917.0,"And as I think all of you know, the applications and AI portion of cloud is where a lot of the growth is.",hype,0.2897395,bert_classifier_chatgpt_annotations
036635,2020-08-19,2020,3,2078169.0,"We're engaging with consumers, and we're using our predictive analytics to figure out which consumers we should reach out to based on the likelihood that they will churn based on the products they've selected and how we determine that product fits score using our technology.",adoption,0.46845934,bert_classifier_chatgpt_annotations
277972,2021-02-25,2021,1,2223960.0,"With robotics applications for cost efficiency and also best office efficiency, some artificial intelligence applications and so on process reengineering.",adoption,0.50827116,bert_classifier_chatgpt_annotations
183636,2021-08-03,2021,3,2360610.0,"Our initial effort's centered around robotic process automation, or RPA.",adoption,0.53953785,bert_classifier_chatgpt_annotations
183636,2021-08-03,2021,3,2360610.0,"However, to digitize the wide range of complex processes found in provider organizations, we realized we needed more than just RPA.",adoption,0.20986743,bert_classifier_chatgpt_annotations
183636,2021-08-03,2021,3,2360610.0,"We, therefore, started complementing our RPA effort with additional capabilities to expand the universe of automatable processes.",irrelevant,0.3489828,bert_classifier_chatgpt_annotations
183636,2021-08-03,2021,3,2360610.0,"These additional capabilities include optical character recognition, natural language processing, expert rules and machine learning, workflow integration and analytics that can be leveraged independently or collectively to solve automation challenges and manage a digital workforce.",adoption,0.4648923,bert_classifier_chatgpt_annotations
183636,2021-08-03,2021,3,2360610.0,"Collectively, I would characterize this capability set as intelligent automation, which is significantly more advanced than RPA alone.",adoption,0.42397186,bert_classifier_chatgpt_annotations
183636,2021-08-03,2021,3,2360610.0,"VisitPay also advances our technology platform with a robust AI-ready data set for digitizing and personalizing the patient experience, which will enable us to further reduce administrative expense and improve affordability of health care.",adoption,0.23839758,bert_classifier_chatgpt_annotations
183636,2021-08-03,2021,3,2360610.0,"If you look at some of the later-stage opportunities, one of the things that is encouraging for me, it's very balanced in terms of the RPA types of systems that we are in late-stage discussions with.",innovation,0.17221728,bert_classifier_chatgpt_annotations
183636,2021-08-03,2021,3,2360610.0,"There's -- in the future state, there are some manual activities, there's different technology levers, whether it's RPA or others that I referenced on the call that have to get strong together to really achieve the intended outcome.",adoption,0.21931572,bert_classifier_chatgpt_annotations
340357,2021-08-05,2021,3,2366749.0,"We're also better using AI to better monetize, which is important because it means those ads are more targeted to consumers.",irrelevant,0.19498862,bert_classifier_chatgpt_annotations
295802,2020-04-23,2020,2,1959554.0,"The Delivery Club, due to continuous improvements in logistics tech, the application of algorithmic zones and further rollout of IA-based (sic) [ AI-based ] scheduling system, seen a gradual improvement of delivery times, now down to the low 30s in terms of minutes and cost reduction to record low levels, while improving customer satisfaction.",adoption,0.308997,bert_classifier_chatgpt_annotations
152828,2021-04-29,2021,2,2264934.0,"And that's been augmented by artificial intelligence and more recently, interestingly, by the major tech complex, the so-called FAANG Companies, which has got to be one of the ugliest acronyms ever.",adoption,0.1587831,bert_classifier_chatgpt_annotations
270885,2021-01-08,2021,1,2166701.0,"A global investment bank has selected Quartz surveillance, a next-generation blockchain plus AI solution, for trade surveillance for U.S. wealth management operations.",adoption,0.17712523,bert_classifier_chatgpt_annotations
270885,2021-01-08,2021,1,2166701.0,"TwinX, our AI-based digital twin solution, also had 3 wins.",adoption,0.27400914,bert_classifier_chatgpt_annotations
270885,2021-01-08,2021,1,2166701.0,"TCS MasterCraft, our suite of intelligent automation products for end-to-end enterprise application modernization, had 8 new wins in Q3.",adoption,0.38974774,bert_classifier_chatgpt_annotations
270885,2021-01-08,2021,1,2166701.0,"Similarly, we are also able to use advanced AI/ML techniques to actually predict the nature of that load.",adoption,0.3149171,bert_classifier_chatgpt_annotations
270885,2021-01-08,2021,1,2166701.0,"We have now integrated our solution suites into what we call the CogniX platform, that is AI/ML-enabled human-machine collaboration platform.",adoption,0.46591902,bert_classifier_chatgpt_annotations
030059,2020-09-09,2020,3,2092970.0,We also built out more advanced analytics and decision science capabilities and are starting to use machine learning in terms of how we position inventory.,adoption,0.43267712,bert_classifier_chatgpt_annotations
165972,2021-07-30,2021,3,2374070.0,"Over the past several quarters, we have made several strategic investments to improve supply chain efficiencies and customer fulfillment, including wallet integration, implementation of enhanced ERP system, product personalization and expanded artificial intelligence capabilities across functional processes.",adoption,0.24343066,bert_classifier_chatgpt_annotations
165972,2021-07-30,2021,3,2374070.0,"So that is the investment we made in talent during the year and some other sort of investments we made like AI, ML, so those investments for Germany.",irrelevant,0.17875087,bert_classifier_chatgpt_annotations
137609,2021-02-24,2021,1,2222614.0,"This means we'll be focused on launching the Legion Constellation, successfully competing for the next iteration of the EnhancedView program and continuing to make investments in 3D, artificial intelligence and machine learning, our platforms, products and capabilities that accelerate sensor to decision time lines.",innovation,0.29310328,bert_classifier_chatgpt_annotations
137609,2021-02-24,2021,1,2222614.0,"We believe the breadth of our coverage and the quality and accuracy of our imagery and our software processing capabilities are key enablers for dramatically reducing these time lines, particularly given that our data is AI and machine learning ready.",adoption,0.3168535,bert_classifier_chatgpt_annotations
137609,2021-02-24,2021,1,2222614.0,"For example, in a recent exercise, we were able to collect, download and process data at high velocity in theater, and then in a matter of seconds, both GEO-register that data using Vricon's 3DR technology and inference at using our machine learning algorithms, all in one seamless workflow.",hype,0.320827,bert_classifier_chatgpt_annotations
137609,2021-02-24,2021,1,2222614.0,It's AI.,irrelevant,0.38967046,bert_classifier_chatgpt_annotations
137609,2021-02-24,2021,1,2222614.0,It's machine learning ready.,risk,0.40525636,bert_classifier_chatgpt_annotations
137609,2021-02-24,2021,1,2222614.0,"If you're doing an artificial intelligence environment, whether that goes right into a convolutional neural network or something else.",irrelevant,0.43800533,bert_classifier_chatgpt_annotations
061567,2020-11-02,2020,4,2125930.0,"In North America, the Estée Lauder brand launched AI-driven product recommendation based on real-time consumers' behaviors and past preferences.",adoption,0.2334679,bert_classifier_chatgpt_annotations
061567,2020-11-02,2020,4,2125930.0,We combine sophisticated social media listening capabilities with machine learning and proprietary consumer research techniques to develop in size and adapt our marketing and product offering with speed and agility to capture changing trends.,adoption,0.23831066,bert_classifier_chatgpt_annotations
037775,2022-02-10,2022,1,2491923.0,"From our first day of trading on the New York and Toronto Stock Exchanges, the latter of which still represents the largest tech IPO in Canadian history, to the successful integration of our game-changing AI services acquisitions, each one of us across our entire organization brought their very best to deliver on our growth strategy in 2021 despite the challenges of operating during a prolonged global pandemic.",adoption,0.2446932,bert_classifier_chatgpt_annotations
037775,2022-02-10,2022,1,2491923.0,"We're also embedding an AI-powered categorization of each food item as per our client's predefined food groupings, and we set up automation tools to remove redundant food items from data queues.",adoption,0.28225306,bert_classifier_chatgpt_annotations
037775,2022-02-10,2022,1,2491923.0,I'd also like to share some recent examples of our AI-powered solutions in action.,irrelevant,0.30512148,bert_classifier_chatgpt_annotations
037775,2022-02-10,2022,1,2491923.0,The client's in-house machine learning team built complex 2D and 3D semantic segmentation data sets to detect water bodies in urban areas with the satellite imagery collected using multiple sensors like radar and camera and in differing weather conditions.,adoption,0.3206893,bert_classifier_chatgpt_annotations
037775,2022-02-10,2022,1,2491923.0,"We're also supporting several AI-focused projects for the world's largest e-commerce company, tapping into our AI community of more than 1 million individuals to collect quality data for our clients to train its AI algorithms.",adoption,0.32571596,bert_classifier_chatgpt_annotations
037775,2022-02-10,2022,1,2491923.0,This is a project that requires extreme attention to detail to ensure we meet the clients' requirements for collection and delivery of high-quality data to help power our clients' machine learning systems.,adoption,0.3534988,bert_classifier_chatgpt_annotations
037775,2022-02-10,2022,1,2491923.0,The client uses our AI data as a critical input to train its transcription algorithms to improve the user experience on its network to promote transparency and safety as it relates to the network's content and to mitigate the risk of being banned in certain countries or regions due to content regulations that are continuously evolving.,adoption,0.3308732,bert_classifier_chatgpt_annotations
037775,2022-02-10,2022,1,2491923.0,Prior acquisitions contributed revenue growth of 21% year-over-year and related to our acquisition of what is now called TELUS International AI Data Solutions.,adoption,0.18583629,bert_classifier_chatgpt_annotations
037775,2022-02-10,2022,1,2491923.0,"Our largest vertical, Tech & Game, grew 62% year-over-year in the quarter and also in the full year with TELUS International AI Data Solutions as a key driver of growth in this vertical.",hype,0.20033048,bert_classifier_chatgpt_annotations
037775,2022-02-10,2022,1,2491923.0,"Acquisition, integration and other charges for the fourth quarter were $5 million, a decrease of 80% from the same quarter a year ago, primarily due to transaction costs incurred in the Lionbridge AI acquisition in the fourth quarter of 2020.",adoption,0.12350264,bert_classifier_chatgpt_annotations
037775,2022-02-10,2022,1,2491923.0,"For the full year, acquisition, integration and other charges declined by 61% to $23 million, primarily due to lower costs for integration in 2021 compared with the transaction and integration cost incurred in the prior year related to the acquisitions of CCC and Lionbridge AI.",risk,0.14983812,bert_classifier_chatgpt_annotations
037775,2022-02-10,2022,1,2491923.0,"In the fourth quarter, we continued to reduce our leverage, reducing our net debt to adjusted EBITDA leverage ratio as defined per our credit agreement to 2.1x, an improvement from 2.2x last quarter and a meaningful improvement from December of last year when we were approximately 4x after the acquisition of Lionbridge AI.",risk,0.097422235,bert_classifier_chatgpt_annotations
037775,2022-02-10,2022,1,2491923.0,"Looking at your AI Data Solutions business, it seemed to improve and kind of accelerate through 2021.",hype,0.3877137,bert_classifier_chatgpt_annotations
037775,2022-02-10,2022,1,2491923.0,"And I think it's a consequence of a number of factors, not just obviously macro customer demand, but also admittedly inside TELUS International we're finally getting better aligned and progressed on the integration front so that we could really bring a more compelling, integrated synergized customer offerings across both our AI content moderation and digital IT capabilities.",innovation,0.207534,bert_classifier_chatgpt_annotations
037775,2022-02-10,2022,1,2491923.0,"And so the customers that we inherited through the AI acquisitions, in particular both former LAI and Playment, I think recognizing and embracing the enhanced value that TI could deliver to them.",adoption,0.25037348,bert_classifier_chatgpt_annotations
037775,2022-02-10,2022,1,2491923.0,"So AI has now lapped into 1 year, so that's definitely within our organic growth metric.",irrelevant,0.25529042,bert_classifier_chatgpt_annotations
037775,2022-02-10,2022,1,2491923.0,And AI is a big part of that as we continue to ramp that business.,irrelevant,0.30872515,bert_classifier_chatgpt_annotations
241832,2022-03-10,2022,1,2522648.0,"So, we invested in a tool, jobcloud.ai.",adoption,0.31186044,bert_classifier_chatgpt_annotations
241832,2022-03-10,2022,1,2522648.0,"And this is where we are focusing on.Jobcloud.ai is a interface between our technology with the main systems, HR systems in Switzerland and in Europe to make, let's say, the whole process for medium and big companies easier.",hype,0.39763555,bert_classifier_chatgpt_annotations
241832,2022-03-10,2022,1,2522648.0,"And it will be also, let's say, they are also a big challenge to not only to have the active seekers, but also the passive seekers in the future that we bring, let's say, the right people to the companies together.And finally, Joinvision, is an extraction technology that's optimized and support machine learning and the matching.",innovation,0.24991363,bert_classifier_chatgpt_annotations
020088,2020-05-27,2020,2,2001142.0,And we announced an integration with Watson AI ops.,irrelevant,0.46092507,bert_classifier_chatgpt_annotations
189594,2020-11-04,2020,4,2129323.0,"Our results underscore the importance of having a proprietary, fully-integrated AI-driven smart home platform, which is the backbone of our predictable and consistent recurring revenue model.",adoption,0.29748616,bert_classifier_chatgpt_annotations
189594,2020-11-04,2020,4,2129323.0,"Our customers interact with our systems on average 12 times every day, which provides our AI-based platform with over 1.5 billion pieces of data daily.",adoption,0.2804373,bert_classifier_chatgpt_annotations
318480,2021-10-25,2021,4,2412235.0,"Our current work is focused on a range of necessary upgrades to various systems and infrastructure, to address our business requirements, efficiency opportunities and data and predictive analytics.",hype,0.43459108,bert_classifier_chatgpt_annotations
